Station Name: PHOENIX PARK
Station Height: 48 M 
Latitude:53.364  ,Longitude: -6.350


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
21-jun-2009,0,22.0,0,11.5,0,8.9,0,0.7,1020.9,18.243
22-jun-2009,0,23.2,0,15.0,0,13.3,0,0.0,1022.5,20.323
23-jun-2009,0,22.4,0,13.3,0,13.7,0,0.0,1021.6,22.087
24-jun-2009,0,20.5,0,10.9,0,9.1,0,0.0,1015.9,22.780
25-jun-2009,0,18.9,0,10.5,0,7.1,0,0.0,1009.9,21.743
26-jun-2009,0,20.6,0,12.6,0,9.9,0,1.1,1007.7,21.780
27-jun-2009,0,21.7,0,13.0,0,9.6,0,0.0,1009.5,23.190
28-jun-2009,0,20.8,0,11.8,0,7.8,0,3.3,1009.5,22.195
29-jun-2009,0,22.5,0,12.1,0,10.4,0,0.1,1011.0,20.748
30-jun-2009,0,21.9,0,10.5,0,7.0,0,0.0,1014.1,21.060
01-jul-2009,0,22.8,0,15.9,0,15.0,0,9.4,1015.0,21.475
02-jul-2009,0,20.2,0,15.4,0,15.1,0,27.5,1010.7,19.760
03-jul-2009,0,23.1,0,14.4,0,14.1,0,0.1,1005.3,21.195
04-jul-2009,0,21.5,0,13.2,0,11.1,0,1.4,1002.4,19.997
05-jul-2009,0,19.5,0,12.2,0,8.4,0,6.0,998.2,18.353
06-jul-2009,0,19.0,0,8.8,0,5.2,0,1.6,996.9,18.688
07-jul-2009,0,19.1,0,12.8,0,11.8,0,1.3,1003.1,18.462
08-jul-2009,0,17.6,0,11.9,0,10.0,0,0.0,1010.2,17.885
09-jul-2009,0,18.0,0,8.9,0,10.9,0,0.0,1012.8,17.975
10-jul-2009,0,16.8,0,8.6,0,4.7,0,0.0,1010.0,17.542
11-jul-2009,0,20.3,0,13.0,0,11.9,0,6.4,999.4,18.210
12-jul-2009,0,19.5,0,12.5,0,10.2,0,1.2,996.0,18.895
13-jul-2009,0,18.4,0,10.8,0,7.3,0,5.7,997.0,17.090
14-jul-2009,0,17.5,0,10.7,0,7.9,0,9.6,996.9,16.450
15-jul-2009,0,21.3,0,9.4,0,6.0,0,0.1,1003.5,18.165
16-jul-2009,0,18.6,0,9.8,0,6.1,0,1.2,1009.1,17.693
17-jul-2009,0,19.1,0,10.5,0,11.0,0,0.0,1007.6,17.465
18-jul-2009,0,16.9,0,8.7,0,4.1,0,3.4,1005.2,16.737
19-jul-2009,0,19.4,0,10.5,0,11.5,0,7.9,1003.4,18.755
20-jul-2009,0,18.8,0,9.3,0,5.6,0,0.4,1004.2,17.347
21-jul-2009,0,21.5,0,9.5,0,5.8,0,13.4,995.5,17.785
22-jul-2009,0,20.7,0,12.6,0,10.5,0,12.0,987.7,18.760
23-jul-2009,0,20.0,0,12.2,0,10.4,0,4.7,994.1,18.772
24-jul-2009,0,19.8,0,11.4,0,9.6,0,1.4,1004.6,18.600
25-jul-2009,0,22.0,0,8.2,0,4.4,0,0.4,1011.7,18.298
26-jul-2009,0,19.8,0,13.4,0,11.7,0,2.8,1004.4,18.552
27-jul-2009,0,20.2,0,12.4,0,10.2,0,0.3,1002.2,18.577
28-jul-2009,0,18.7,0,12.1,0,10.0,0,1.5,1002.0,16.955
29-jul-2009,0,20.6,0,9.2,0,4.2,0,2.4,1003.7,16.970
30-jul-2009,0,19.3,0,9.5,0,6.8,0,0.0,1010.4,17.465
31-jul-2009,0,16.6,0,10.3,0,6.5,0,0.2,1006.4,15.380
01-aug-2009,0,18.9,0,10.6,0,8.0,0,0.6,1000.8,17.438
02-aug-2009,0,18.8,0,9.1,0,4.6,0,1.0,1004.0,16.653
03-aug-2009,0,21.6,0,13.7,0,11.8,0,4.8,1001.3,17.975
04-aug-2009,0,21.0,0,13.7,0,13.5,0,0.0,1002.4,18.917
05-aug-2009,0,21.3,0,12.7,0,8.7,0,0.0,1008.3,18.413
06-aug-2009,0,21.1,0,8.8,0,5.0,0,0.0,1013.2,18.100
07-aug-2009,0,20.3,0,11.1,0,7.8,0,0.0,1015.5,18.920
08-aug-2009,0,21.5,0,12.6,0,9.2,0,0.3,1014.2,19.550
09-aug-2009,0,20.8,0,12.9,0,10.0,0,1.3,1010.2,19.263
10-aug-2009,0,20.8,0,14.1,0,13.3,0,1.1,1008.9,19.395
11-aug-2009,0,21.7,0,10.5,0,6.7,0,0.1,1015.3,19.545
12-aug-2009,0,21.4,0,13.6,0,15.0,0,2.3,1014.0,19.895
13-aug-2009,0,17.4,0,12.4,0,11.6,0,0.0,1014.0,18.235
14-aug-2009,0,22.2,0,13.1,0,11.0,0,1.4,1006.8,18.842
15-aug-2009,0,20.0,0,13.5,0,15.0,0,6.7,1003.2,18.935
16-aug-2009,0,18.3,0,13.5,0,9.9,0,0.1,1007.1,17.780
17-aug-2009,0,21.7,0,12.9,0,10.3,0,0.6,1008.2,18.987
18-aug-2009,0,20.8,0,12.4,0,9.3,0,0.7,1006.8,18.183
19-aug-2009,0,22.0,0,16.3,0,14.0,0,4.1,1000.6,18.548
20-aug-2009,0,18.6,0,12.1,0,12.8,0,21.0,1000.1,18.470
21-aug-2009,0,18.8,0,10.1,0,7.6,0,0.1,1010.8,17.137
22-aug-2009,0,21.1,0,8.9,0,4.1,0,1.8,1010.9,17.267
23-aug-2009,0,21.0,0,10.4,0,14.3,0,0.6,1001.9,18.138
24-aug-2009,0,17.7,0,7.9,0,3.7,0,2.2,997.5,15.648
25-aug-2009,0,19.3,0,9.3,0,5.0,0,0.0,997.8,16.650
26-aug-2009,0,20.2,0,11.3,0,12.2,0,2.5,996.5,17.757
27-aug-2009,0,19.3,0,10.5,0,7.3,0,0.5,1000.5,16.253
28-aug-2009,0,17.1,0,9.1,0,7.7,0,0.8,1006.5,15.433
29-aug-2009,0,17.4,0,8.5,0,5.2,0,1.0,1013.2,14.650
30-aug-2009,0,21.2,0,8.3,0,4.5,0,1.5,1005.8,15.860
31-aug-2009,0,18.8,0,12.0,0,14.7,0,8.5,996.3,16.665
01-sep-2009,0,17.6,0,10.4,0,7.2,0,1.0,996.5,15.087
02-sep-2009,0,15.4,0,9.7,0,6.6,0,12.9,992.6,13.807
03-sep-2009,0,16.6,0,8.3,0,7.3,0,0.7,994.1,14.483
04-sep-2009,0,17.3,0,7.2,0,4.3,0,0.6,1005.5,13.618
05-sep-2009,0,17.1,0,8.4,0,5.2,0,0.0,1013.6,14.497
06-sep-2009,0,17.5,0,12.4,0,10.9,0,3.7,1008.8,14.420
07-sep-2009,0,19.2,0,11.3,0,7.8,0,0.2,1006.5,16.028
08-sep-2009,0,19.3,0,8.9,0,13.3,0,3.1,1008.7,16.575
09-sep-2009,0,18.8,0,7.3,0,3.1,0,0.1,1024.6,14.765
10-sep-2009,0,18.5,0,6.1,0,2.6,0,0.0,1033.0,14.725
11-sep-2009,0,18.5,0,6.5,0,2.9,0,0.0,1032.2,14.827
12-sep-2009,0,19.6,0,5.0,0,1.9,0,0.0,1027.8,14.995
13-sep-2009,0,18.4,0,5.0,0,1.0,0,0.0,1025.6,14.827
14-sep-2009,0,16.4,0,8.0,0,4.3,0,0.0,1025.4,14.568
15-sep-2009,0,16.6,0,8.8,0,4.8,0,0.0,1023.5,14.565
16-sep-2009,0,16.2,0,8.6,0,4.2,0,0.0,1022.6,13.860
17-sep-2009,0,14.1,0,7.6,0,6.9,0,0.0,1019.0,13.965
18-sep-2009,0,15.8,0,6.1,0,2.5,0,0.0,1013.2,13.020
19-sep-2009,0,16.4,0,5.9,0,4.1,0,0.0,1012.9,13.512
20-sep-2009,0,16.7,0,4.6,0,0.1,0,0.0,1018.1,12.673
21-sep-2009,0,19.4,0,12.0,0,8.1,0,0.0,1014.6,14.020
22-sep-2009,0,18.0,0,10.9,0,10.2,0,0.8,1014.7,14.895
23-sep-2009,0,17.9,0,8.0,0,7.0,0,0.0,1019.2,14.155
24-sep-2009,0,16.5,0,7.2,0,3.2,0,0.0,1020.8,13.580
25-sep-2009,0,18.7,0,9.8,0,5.0,0,0.0,1020.8,14.517
26-sep-2009,0,18.5,0,12.1,0,9.9,0,0.0,1022.3,15.980
27-sep-2009,0,18.4,0,11.8,0,7.2,0,0.0,1023.0,15.845
28-sep-2009,0,18.8,0,12.3,0,12.4,0,0.0,1021.6,15.890
29-sep-2009,0,16.9,0,12.0,0,9.9,0,0.0,1018.7,15.368
30-sep-2009,0,19.2,0,11.9,0,11.0,0,1.0,1015.6,16.523
01-oct-2009,0,13.8,0,8.8,0,5.4,0,0.0,1016.2,14.385
02-oct-2009,0,16.5,0,8.6,0,6.2,0,0.0,1010.8,13.812
03-oct-2009,0,14.9,0,8.1,0,9.9,0,1.3,1001.0,13.825
04-oct-2009,0,14.2,0,4.9,0,0.2,0,0.0,1005.4,11.747
05-oct-2009,0,17.0,0,5.3,0,1.3,0,0.0,1002.5,12.580
06-oct-2009,0,13.2,0,3.3,0,3.5,0,18.4,999.3,12.375
07-oct-2009,0,13.0,0,1.6,0,-2.0,0,0.0,1006.8,9.155
08-oct-2009,0,13.9,0,4.7,0,0.5,0,0.0,1012.3,10.012
09-oct-2009,0,13.2,0,6.4,0,0.7,0,5.1,1006.8,10.260
10-oct-2009,0,15.2,0,9.2,0,4.2,0,0.1,1007.9,11.590
11-oct-2009,0,15.8,0,6.3,0,9.2,0,2.1,1014.3,12.695
12-oct-2009,0,15.7,0,3.5,0,-0.5,0,0.1,1022.6,10.047
13-oct-2009,0,15.8,0,5.2,0,1.3,0,0.2,1024.6,11.365
14-oct-2009,0,14.4,0,12.1,0,11.4,0,0.2,1025.2,13.087
15-oct-2009,0,15.8,0,10.9,0,9.6,0,0.0,1028.4,13.767
16-oct-2009,0,14.6,0,4.7,0,2.7,0,0.1,1030.7,12.292
17-oct-2009,0,14.5,0,2.6,0,-0.6,0,0.0,1025.6,9.945
18-oct-2009,0,14.5,0,5.4,0,1.3,0,0.6,1014.4,11.045
19-oct-2009,0,13.9,0,10.9,0,8.9,0,0.2,997.8,11.735
20-oct-2009,0,15.4,0,8.6,0,9.2,0,2.0,984.1,11.325
21-oct-2009,0,13.4,0,9.5,0,4.6,0,22.8,982.3,11.043
22-oct-2009,0,14.1,0,8.7,0,10.2,0,5.9,987.2,12.052
23-oct-2009,0,14.3,0,8.1,0,3.5,0,0.5,995.6,11.093
24-oct-2009,0,17.8,0,11.2,0,9.8,0,0.8,990.6,13.050
25-oct-2009,0,14.1,0,9.8,0,8.9,0,2.2,1001.3,12.052
26-oct-2009,0,14.7,0,10.1,0,7.4,0,0.0,1009.1,12.210
27-oct-2009,0,18.0,0,13.0,0,11.7,0,0.8,1005.1,12.970
28-oct-2009,0,18.0,0,9.4,0,8.0,0,0.1,1007.5,12.300
29-oct-2009,0,16.7,0,9.4,0,5.5,0,0.3,1009.7,12.350
30-oct-2009,0,17.1,0,12.3,0,13.8,0,4.6,1007.5,13.613
31-oct-2009,0,16.6,0,10.5,0,6.5,0,5.4,1008.3,11.943
01-nov-2009,0,13.6,0,5.9,0,7.5,0,20.3,995.5,11.468
02-nov-2009,0,10.5,0,5.7,0,3.3,0,0.8,988.5,8.448
03-nov-2009,0,10.9,0,5.8,0,4.6,0,4.8,979.7,9.335
04-nov-2009,0,9.9,0,5.6,0,2.9,0,3.2,979.7,7.602
05-nov-2009,0,10.6,0,6.2,0,3.2,0,0.4,990.4,7.633
06-nov-2009,0,11.4,0,4.0,0,4.0,0,5.0,991.6,8.182
07-nov-2009,0,9.8,0,3.6,0,0.8,0,0.4,987.3,6.305
08-nov-2009,0,11.6,0,2.1,0,-0.3,0,0.1,1003.4,6.007
09-nov-2009,0,10.5,0,0.3,0,-3.2,0,10.2,1009.8,5.605
10-nov-2009,0,11.4,0,1.1,0,0.8,0,1.2,1005.8,7.266
11-nov-2009,0,10.3,0,1.1,0,-2.4,0,13.1,994.7,5.788
12-nov-2009,0,12.6,0,5.9,0,0.0,0,2.0,983.2,7.025
13-nov-2009,0,10.5,0,2.5,0,-1.6,0,14.2,979.8,5.852
14-nov-2009,0,10.6,0,3.2,0,1.0,0,1.4,979.6,7.125
15-nov-2009,0,12.7,0,4.0,0,-1.2,0,0.1,990.8,5.933
16-nov-2009,0,11.7,0,7.1,0,6.9,0,7.7,985.5,8.225
17-nov-2009,0,10.9,0,5.7,0,1.8,0,1.2,992.7,6.432
18-nov-2009,0,14.0,0,5.5,0,3.9,0,16.0,991.8,8.302
19-nov-2009,0,14.8,0,13.0,0,6.6,0,15.9,988.5,10.890
20-nov-2009,0,13.1,0,3.9,0,6.3,0,2.7,997.1,9.152
21-nov-2009,0,15.2,0,8.8,0,-0.4,0,5.3,995.9,8.491
22-nov-2009,0,9.7,0,7.0,0,4.9,0,1.6,982.7,7.332
23-nov-2009,0,10.2,0,7.1,0,5.4,0,2.9,990.4,7.505
24-nov-2009,0,13.7,0,6.1,0,4.2,0,5.9,989.2,8.837
25-nov-2009,0,8.4,0,5.7,0,3.6,0,2.0,982.4,6.168
26-nov-2009,0,7.5,0,3.4,0,2.6,0,0.2,987.5,4.991
27-nov-2009,0,7.1,0,0.8,0,-0.2,0,0.1,988.5,3.708
28-nov-2009,0,6.2,0,-0.2,0,-2.6,0,1.8,984.5,3.421
29-nov-2009,0,6.5,0,2.4,0,0.3,0,32.3,987.6,5.033
30-nov-2009,0,3.8,0,-2.2,0,-4.2,0,0.0,1002.0,2.385
01-dec-2009,0,8.7,0,-2.2,0,-6.3,0,0.7,998.1,2.649
02-dec-2009,0,9.7,0,4.4,0,-0.5,0,0.2,986.8,4.062
03-dec-2009,0,6.4,0,0.8,0,-1.0,0,0.2,995.1,3.418
04-dec-2009,0,10.9,0,-0.6,0,-5.7,0,6.4,993.1,3.084
05-dec-2009,0,12.4,0,5.9,0,1.7,0,1.9,981.2,5.860
06-dec-2009,0,8.7,0,5.5,0,3.2,0,0.1,981.5,4.816
07-dec-2009,0,8.8,0,4.6,0,3.1,0,0.8,987.4,5.115
08-dec-2009,0,13.9,0,4.3,0,0.5,0,0.5,996.4,5.242
09-dec-2009,0,11.8,0,4.9,0,4.0,0,3.4,1006.6,5.851
10-dec-2009,0,9.1,0,1.5,0,-2.5,0,0.2,1018.8,3.533
11-dec-2009,0,10.1,0,6.3,0,-2.1,0,0.0,1025.3,5.122
12-dec-2009,0,8.0,0,1.9,0,-2.2,0,0.0,1027.8,3.976
13-dec-2009,0,6.9,0,-1.0,0,-3.5,0,0.0,1026.8,3.534
14-dec-2009,0,6.8,0,-0.7,0,-3.6,0,0.3,1019.8,3.648
15-dec-2009,0,7.8,0,4.5,0,0.3,0,1.6,1014.3,5.067
16-dec-2009,0,7.0,0,2.1,0,-1.7,0,1.5,1010.3,4.398
17-dec-2009,0,6.7,0,0.2,0,-2.0,0,6.9,1012.2,3.986
18-dec-2009,0,3.0,0,-0.9,0,-2.2,0,0.0,1017.1,2.132
19-dec-2009,0,3.8,0,-1.2,0,-3.0,0,0.7,1007.8,1.855
20-dec-2009,0,2.0,0,-2.7,0,-6.8,0,0.0,993.5,1.321
21-dec-2009,0,2.1,0,-1.0,0,-2.9,0,0.0,982.8,1.069
22-dec-2009,0,2.2,0,-1.5,0,-4.7,0,0.0,979.7,1.024
23-dec-2009,0,3.7,0,-3.5,0,-8.0,0,2.4,981.2,0.543
24-dec-2009,0,2.4,0,-2.1,0,-7.7,0,0.0,983.9,0.481
25-dec-2009,0,3.4,0,-5.0,0,-7.4,0,0.5,990.0,0.044
26-dec-2009,0,7.5,0,-1.1,0,-7.4,0,1.6,985.8,-0.015
27-dec-2009,0,4.6,0,-1.7,0,-1.3,0,0.6,991.5,0.266
28-dec-2009,0,4.2,0,-4.0,0,-7.4,0,0.0,996.7,0.148
29-dec-2009,0,5.3,0,3.2,0,-6.6,0,14.9,990.3,0.185
30-dec-2009,0,4.5,0,2.6,0,2.3,0,33.2,990.9,1.227
31-dec-2009,0,4.9,0,-0.6,0,1.8,0,4.3,999.7,1.964
01-jan-2010,0,0.5,0,-3.3,0,-10.2,0,2.8,1005.6,0.973
02-jan-2010,0,3.0,0,-3.4,0,-9.3,0,0.1,1012.6,0.873
03-jan-2010,0,3.5,0,-1.6,0,-5.5,0,0.0,1018.1,0.956
04-jan-2010,0,0.6,0,-3.6,0,-9.4,0,0.0,1013.1,0.954
05-jan-2010,0,0.7,0,-2.5,0,-8.8,0,0.7,1003.3,0.933
06-jan-2010,0,2.3,0,-5.9,0,-9.5,0,7.4,1005.8,0.947
07-jan-2010,0,-2.2,0,-7.3,0,-9.0,0,0.0,1012.7,0.967
08-jan-2010,0,-2.2,0,-9.9,0,-8.3,0,0.1,1021.0,0.945
09-jan-2010,0,1.5,0,-9.2,0,-9.0,0,2.8,1024.8,0.899
10-jan-2010,0,4.1,0,-0.4,0,-2.9,0,4.4,1018.8,1.005
11-jan-2010,0,3.4,0,1.1,0,-0.4,0,2.2,1011.1,0.942
12-jan-2010,0,4.0,0,1.1,0,-3.4,0,5.8,998.5,0.890
13-jan-2010,0,4.4,0,0.8,0,0.4,0,2.4,991.1,1.046
14-jan-2010,0,6.7,0,-1.0,0,-3.0,0,0.0,996.6,1.212
15-jan-2010,0,11.6,0,6.3,0,-2.6,0,4.3,994.9,3.977
16-jan-2010,0,9.3,0,3.6,0,1.4,0,6.4,992.6,5.080
17-jan-2010,0,8.3,0,3.9,0,-0.9,0,0.0,1005.7,2.687
18-jan-2010,0,9.6,0,0.7,0,1.0,0,0.0,1014.8,3.799
19-jan-2010,0,7.3,0,0.7,0,-3.2,0,0.6,1007.9,3.069
20-jan-2010,0,6.9,0,1.8,0,3.1,0,0.7,1003.4,4.553
21-jan-2010,0,10.3,0,-0.8,0,-4.0,0,3.9,1003.0,4.222
22-jan-2010,0,9.0,0,1.6,0,-2.1,0,0.1,1008.5,3.858
23-jan-2010,0,2.3,0,-0.1,0,-3.4,0,0.0,1017.7,2.609
24-jan-2010,0,1.7,0,-0.7,0,-0.4,0,0.0,1020.6,2.833
25-jan-2010,0,5.5,0,-1.2,0,-2.0,0,0.0,1028.3,2.838
26-jan-2010,0,6.6,0,-1.8,0,-4.7,0,0.0,1035.2,2.975
27-jan-2010,0,9.3,0,4.1,0,-3.8,0,0.0,1027.4,4.569
28-jan-2010,0,7.8,0,2.9,0,-0.1,0,1.6,1005.6,4.053
29-jan-2010,0,8.0,0,0.1,0,0.8,0,1.4,993.0,4.190
30-jan-2010,0,3.6,0,-2.8,0,-7.4,0,0.0,998.6,1.685
31-jan-2010,0,4.0,0,-1.7,0,-6.6,0,0.0,1003.8,1.158
01-feb-2010,0,6.2,0,-1.4,0,-6.1,0,0.0,1007.3,1.136
02-feb-2010,0,9.4,0,3.3,0,-0.8,0,3.9,1000.9,4.134
03-feb-2010,0,8.2,0,2.4,0,1.5,0,5.8,999.3,3.977
04-feb-2010,0,9.6,0,1.2,0,-2.5,0,1.4,990.9,3.631
05-feb-2010,0,10.4,0,1.7,0,-2.0,0,2.6,991.6,4.500
06-feb-2010,0,6.9,0,1.9,0,-1.0,0,1.4,1008.7,4.467
07-feb-2010,0,6.3,0,1.7,0,-2.0,0,0.0,1016.2,4.339
08-feb-2010,0,4.9,0,2.0,0,1.5,0,0.2,1012.2,4.038
09-feb-2010,0,6.5,0,1.4,0,-0.2,0,0.5,1013.1,3.569
10-feb-2010,0,6.1,0,-2.8,0,-6.0,0,0.2,1017.8,2.561
11-feb-2010,0,6.2,0,-4.3,0,-8.0,0,0.0,1021.7,1.780
12-feb-2010,0,7.2,0,-1.6,0,-5.8,0,0.0,1022.7,2.204
13-feb-2010,0,5.9,0,-1.4,0,-2.7,0,0.0,1021.1,3.061
14-feb-2010,0,6.2,0,-1.0,0,-4.5,0,0.4,1013.5,3.090
15-feb-2010,0,7.8,0,1.0,0,-0.3,0,1.6,998.7,4.589
16-feb-2010,0,6.1,0,-0.6,0,-4.0,0,0.0,985.9,3.308
17-feb-2010,0,6.4,0,-2.4,0,-7.2,0,0.0,985.0,2.410
18-feb-2010,0,5.4,0,-2.3,0,-8.0,0,0.0,987.6,2.099
19-feb-2010,0,4.3,0,-1.3,0,-5.7,0,0.4,990.3,2.219
20-feb-2010,0,5.6,0,-2.4,0,-7.6,0,5.0,989.4,2.605
21-feb-2010,0,0.8,0,-3.1,0,-1.6,0,0.0,985.9,2.523
22-feb-2010,0,5.1,0,-3.1,0,-6.8,0,0.0,984.7,2.110
23-feb-2010,0,3.8,0,1.0,0,-1.0,0,5.5,983.0,2.085
24-feb-2010,0,6.6,0,2.5,0,-0.0,0,2.8,980.9,4.032
25-feb-2010,0,3.2,0,0.1,0,-0.1,0,3.9,981.3,3.564
26-feb-2010,0,7.0,0,0.2,0,-1.9,0,0.5,983.4,3.843
27-feb-2010,0,8.1,0,-1.1,0,-3.9,0,0.0,985.7,3.706
28-feb-2010,0,5.1,0,-1.1,0,-3.4,0,0.1,991.5,3.390
01-mar-2010,0,8.9,0,-1.6,0,-6.5,0,0.0,1005.6,3.619
02-mar-2010,0,7.6,0,-3.8,0,-8.5,0,0.0,1015.0,3.226
03-mar-2010,0,6.7,0,1.0,0,-0.3,0,0.0,1013.6,3.989
04-mar-2010,0,7.2,0,-3.4,0,-7.0,0,0.0,1020.8,3.513
05-mar-2010,0,10.6,0,-3.0,0,-8.1,0,0.0,1026.7,3.764
06-mar-2010,0,8.7,0,1.5,0,-4.1,0,0.0,1024.0,4.414
07-mar-2010,0,6.7,0,-2.8,0,-7.4,0,0.0,1026.1,4.053
08-mar-2010,0,6.8,0,-4.9,0,-9.3,0,0.0,1025.7,2.763
09-mar-2010,0,9.1,0,-4.5,0,-8.7,0,0.0,1027.4,2.270
10-mar-2010,0,8.3,0,-4.0,0,-8.1,0,0.0,1026.8,2.372
11-mar-2010,0,8.7,0,-4.5,0,-8.8,0,0.0,1022.5,2.556
12-mar-2010,0,10.5,0,3.0,0,-3.9,0,0.0,1022.2,4.364
13-mar-2010,0,9.6,0,1.3,0,-4.2,0,0.0,1027.0,5.180
14-mar-2010,0,13.1,0,1.3,0,-4.3,0,0.0,1026.7,5.425
15-mar-2010,0,9.9,0,2.1,0,-5.5,0,0.2,1022.8,5.010
16-mar-2010,0,9.4,0,-1.0,0,-5.1,0,0.0,1014.5,4.456
17-mar-2010,0,15.2,0,8.1,0,1.9,0,0.0,1008.0,7.234
18-mar-2010,0,13.7,0,9.8,0,6.2,0,0.2,999.8,7.935
19-mar-2010,0,11.3,0,6.1,0,1.9,0,1.7,999.9,7.506
20-mar-2010,0,12.3,0,0.9,0,5.0,0,4.2,1000.3,7.773
21-mar-2010,0,15.1,0,0.4,0,-3.9,0,0.0,1005.9,7.299
22-mar-2010,0,12.1,0,1.6,0,5.1,0,4.9,1004.4,8.587
23-mar-2010,0,10.7,0,1.2,0,-2.9,0,0.5,1002.8,6.582
24-mar-2010,0,13.2,0,6.6,0,3.2,0,1.5,993.3,8.557
25-mar-2010,0,13.3,0,6.5,0,4.5,0,10.5,989.7,9.538
26-mar-2010,0,14.0,0,5.8,0,4.1,0,2.9,989.6,9.540
27-mar-2010,0,12.5,0,3.8,0,-1.2,0,0.0,998.1,9.035
28-mar-2010,0,11.9,0,4.1,0,-0.0,0,0.0,999.9,8.611
29-mar-2010,0,10.7,0,4.1,0,2.1,0,15.5,988.2,7.688
30-mar-2010,0,4.2,0,0.4,0,-0.1,0,15.2,977.4,5.884
31-mar-2010,0,7.6,0,0.7,0,-0.0,0,0.8,990.5,5.860
01-apr-2010,0,10.7,0,0.1,0,-3.7,0,0.0,997.5,5.842
02-apr-2010,0,9.2,0,0.6,0,-3.4,0,2.0,991.2,6.169
03-apr-2010,0,10.4,0,-0.0,0,-3.3,0,4.1,995.8,7.050
04-apr-2010,0,10.2,0,0.0,0,-2.5,0,0.6,1005.2,6.820
05-apr-2010,0,14.7,0,8.0,0,5.6,0,1.9,1002.5,9.585
06-apr-2010,0,11.6,0,5.9,0,7.9,0,5.7,1002.7,9.840
07-apr-2010,0,13.1,0,3.0,0,-0.5,0,0.1,1015.2,9.564
08-apr-2010,0,15.1,0,5.3,0,0.5,0,0.0,1024.2,10.182
09-apr-2010,0,15.4,0,4.3,0,0.7,0,0.0,1026.4,11.060
10-apr-2010,0,16.8,0,2.1,0,-1.8,0,0.0,1026.8,10.158
11-apr-2010,0,16.9,0,2.7,0,-0.4,0,0.0,1025.4,10.988
12-apr-2010,0,14.3,0,5.1,0,0.7,0,0.0,1024.6,11.657
13-apr-2010,0,12.7,0,3.9,0,0.1,0,0.0,1022.8,11.350
14-apr-2010,0,10.4,0,2.1,0,1.3,0,0.0,1020.4,10.703
15-apr-2010,0,10.3,0,0.1,0,-2.5,0,0.0,1021.9,8.640
16-apr-2010,0,13.7,0,0.5,0,-2.7,0,0.0,1022.9,9.960
17-apr-2010,0,17.3,0,2.3,0,-1.9,0,0.0,1015.8,11.618
18-apr-2010,0,13.1,0,2.0,0,-0.8,0,0.0,1011.8,10.930
19-apr-2010,0,10.3,0,1.7,0,1.4,0,0.0,1013.5,10.622
20-apr-2010,0,11.8,0,1.4,0,-3.1,0,0.0,1016.3,9.551
21-apr-2010,0,11.1,0,-1.3,0,-4.6,0,0.0,1017.7,10.447
22-apr-2010,0,12.3,0,0.0,0,-2.9,0,0.0,1013.4,11.135
23-apr-2010,0,16.2,0,5.4,0,-0.2,0,0.0,1008.7,13.130
24-apr-2010,0,17.3,0,2.4,0,-0.9,0,0.1,1007.3,12.542
25-apr-2010,0,18.7,0,9.4,0,8.8,0,3.0,1010.2,13.792
26-apr-2010,0,18.7,0,8.5,0,4.9,0,0.0,1017.3,14.097
27-apr-2010,0,16.5,0,8.0,0,4.5,0,0.1,1015.7,13.565
28-apr-2010,0,18.2,0,10.9,0,9.1,0,2.1,1008.3,14.990
29-apr-2010,0,14.2,0,7.2,0,6.0,0,0.2,1003.6,13.950
30-apr-2010,0,15.0,0,6.9,0,3.5,0,3.2,1001.2,13.185
01-may-2010,0,12.0,0,5.5,0,3.0,0,5.2,1005.4,11.592
02-may-2010,0,10.8,0,3.8,0,6.3,0,1.6,1013.5,10.957
03-may-2010,0,12.4,0,2.2,0,0.0,0,0.0,1022.7,9.820
04-may-2010,0,13.1,0,2.6,0,-0.3,0,0.0,1024.7,10.350
05-may-2010,0,16.9,0,8.1,0,8.1,0,3.8,1017.5,12.337
06-may-2010,0,13.9,0,9.2,0,10.0,0,3.0,1010.5,12.743
07-may-2010,0,12.1,0,7.0,0,6.2,0,1.7,1011.5,11.855
08-may-2010,0,12.9,0,5.1,0,3.6,0,0.0,1013.2,12.012
09-may-2010,0,13.3,0,3.1,0,0.0,0,0.0,1010.8,13.023
10-may-2010,0,10.4,0,3.0,0,2.1,0,1.4,1010.6,12.080
11-may-2010,0,11.1,0,0.6,0,-1.3,0,3.7,1010.8,10.565
12-may-2010,0,10.1,0,0.3,0,-1.1,0,0.6,1011.2,10.495
13-may-2010,0,13.5,0,2.0,0,0.5,0,1.5,1005.2,11.675
14-may-2010,0,15.3,0,5.7,0,3.8,0,0.8,1005.2,13.263
15-may-2010,0,15.8,0,3.9,0,1.2,0,0.0,1009.5,13.110
16-may-2010,0,15.8,0,4.7,0,1.8,0,0.0,1012.0,14.245
17-may-2010,0,15.4,0,5.2,0,2.2,0,0.0,1018.6,14.335
18-may-2010,0,16.5,0,6.4,0,4.1,0,2.8,1020.2,14.425
19-may-2010,0,19.2,0,11.0,0,11.2,0,1.1,1021.0,15.608
